"gene","TF_family","class","isTF","isHomoeolog"
"TRIDC4AG039090",NA,"homolog",FALSE,TRUE
"TRIDC4AG039100",NA,"homolog",FALSE,TRUE
"TRIDC4AG039110",NA,"homolog",FALSE,TRUE
"TRIDC4AG039120",NA,"homolog",FALSE,TRUE
"TRIDC4AG039130",NA,"homolog",FALSE,TRUE
"TRIDC4AG039140",NA,"homolog",FALSE,TRUE
"TRIDC4AG039150",NA,"homolog",FALSE,TRUE
"TRIDC4AG039180",NA,"homolog",FALSE,TRUE
"TRIDC4AG039220",NA,"unknown",FALSE,FALSE
"TRIDC4AG039230",NA,"homolog",FALSE,TRUE
"TRIDC4AG039240",NA,"hit2homolog",FALSE,FALSE
"TRIDC4AG039250",NA,"homolog",FALSE,TRUE
"TRIDC4AG039260",NA,"homolog",FALSE,TRUE
"TRIDC4AG039270",NA,"hit2homolog",FALSE,FALSE
"TRIDC4AG039280",NA,"homolog",FALSE,TRUE
"TRIDC4AG039310",NA,"homolog",FALSE,TRUE
"TRIDC4AG039320",NA,"homolog",FALSE,TRUE
"TRIDC4AG039340",NA,"homolog",FALSE,TRUE
"TRIDC4AG039370",NA,"homolog",FALSE,TRUE
"TRIDC4AG039380",NA,"singleton",FALSE,FALSE
"TRIDC4AG039390",NA,"homolog",FALSE,TRUE
"TRIDC4AG039400",NA,"singleton",FALSE,FALSE
"TRIDC4AG039430",NA,"homolog",FALSE,TRUE
"TRIDC4AG039440",NA,"homolog",FALSE,TRUE
"TRIDC4AG039470",NA,"singleton",FALSE,FALSE
"TRIDC4AG039490",NA,"homolog",FALSE,TRUE
"TRIDC4AG039540",NA,"homolog",FALSE,TRUE
"TRIDC4AG039590",NA,"homolog",FALSE,TRUE
"TRIDC4AG039600",NA,"hit2homolog",FALSE,FALSE
"TRIDC4AG039620",NA,"hit2homolog",FALSE,FALSE
"TRIDC4AG039630",NA,"homolog",FALSE,TRUE
"TRIDC4AG039640",NA,"homolog",FALSE,TRUE
"TRIDC4AG039650",NA,"homolog",FALSE,TRUE
"TRIDC4AG039660",NA,"singleton",FALSE,FALSE
"TRIDC4AG039670",NA,"homolog",FALSE,TRUE
"TRIDC4AG039680",NA,"homolog",FALSE,TRUE
"TRIDC4AG039700",NA,"homolog",FALSE,TRUE
"TRIDC4AG039720",NA,"hit2homolog",FALSE,FALSE
"TRIDC4AG039730",NA,"homolog",FALSE,TRUE
"TRIDC4AG039740",NA,"homolog",FALSE,TRUE
"TRIDC4AG039750",NA,"hit2homolog",FALSE,FALSE
"TRIDC4AG039800",NA,"homolog",FALSE,TRUE
"TRIDC4AG039810",NA,"homolog",FALSE,TRUE
"TRIDC4AG039830",NA,"homolog",FALSE,TRUE
"TRIDC4AG039840",NA,"homolog",FALSE,TRUE
"TRIDC4AG039850",NA,"homolog",FALSE,TRUE
"TRIDC4AG039870",NA,"homolog",FALSE,TRUE
"TRIDC4AG039880",NA,"homolog",FALSE,TRUE
"TRIDC4AG039910",NA,"singleton",FALSE,FALSE
"TRIDC4AG039970",NA,"singleton",FALSE,FALSE
"TRIDC4AG039980",NA,"homolog",FALSE,TRUE
"TRIDC4AG039990",NA,"homolog",FALSE,TRUE
"TRIDC4AG040000",NA,"homolog",FALSE,TRUE
"TRIDC4AG040010",NA,"homolog",FALSE,TRUE
"TRIDC4AG040040",NA,"homolog",FALSE,TRUE
"TRIDC4AG040050",NA,"homolog",FALSE,TRUE
"TRIDC4AG040070",NA,"homolog",FALSE,TRUE
"TRIDC4AG040090",NA,"homolog",FALSE,TRUE
"TRIDC4AG040100",NA,"homolog",FALSE,TRUE
"TRIDC4AG040110",NA,"homolog",FALSE,TRUE
"TRIDC4AG040120",NA,"homolog",FALSE,TRUE
"TRIDC4AG040140",NA,"homolog",FALSE,TRUE
"TRIDC4AG040180",NA,"singleton",FALSE,FALSE
"TRIDC4AG040190",NA,"homolog",FALSE,TRUE
"TRIDC4AG040210",NA,"homolog",FALSE,TRUE
"TRIDC4AG040220",NA,"homolog",FALSE,TRUE
"TRIDC4AG040230",NA,"homolog",FALSE,TRUE
"TRIDC4AG040280",NA,"homolog",FALSE,TRUE
"TRIDC4AG040290",NA,"homolog",FALSE,TRUE
"TRIDC4AG040300",NA,"homolog",FALSE,TRUE
"TRIDC4AG040310",NA,"homolog",FALSE,TRUE
"TRIDC4AG040330",NA,"homolog",FALSE,TRUE
"TRIDC4AG040350",NA,"homolog",FALSE,TRUE
"TRIDC4AG040360",NA,"homolog",FALSE,TRUE
"TRIDC4AG040370",NA,"homolog",FALSE,TRUE
"TRIDC4AG040380",NA,"homolog",FALSE,TRUE
"TRIDC4AG040390",NA,"homolog",FALSE,TRUE
"TRIDC4AG040400",NA,"homolog",FALSE,TRUE
"TRIDC4AG040410",NA,"homolog",FALSE,TRUE
"TRIDC4AG040430",NA,"homolog",FALSE,TRUE
"TRIDC4AG040450",NA,"hit2homolog",FALSE,FALSE
"TRIDC4AG040500",NA,"homolog",FALSE,TRUE
"TRIDC4AG040510",NA,"homolog",FALSE,TRUE
"TRIDC4AG040530",NA,"homolog",FALSE,TRUE
"TRIDC4AG040540",NA,"homolog",FALSE,TRUE
"TRIDC4AG040550",NA,"hit2homolog",FALSE,FALSE
"TRIDC4AG040560",NA,"hit2homolog",FALSE,FALSE
"TRIDC4AG040570",NA,"homolog",FALSE,TRUE
"TRIDC4AG040580",NA,"unknown",FALSE,FALSE
"TRIDC4AG040590",NA,"homolog",FALSE,TRUE
"TRIDC4AG040610",NA,"unknown",FALSE,FALSE
"TRIDC4AG040620",NA,"homolog",FALSE,TRUE
"TRIDC4AG040660",NA,"homolog",FALSE,TRUE
"TRIDC4AG040670",NA,"homolog",FALSE,TRUE
"TRIDC4AG040680",NA,"homolog",FALSE,TRUE
"TRIDC4AG040690",NA,"homolog",FALSE,TRUE
"TRIDC4AG040700",NA,"homolog",FALSE,TRUE
"TRIDC4AG040710",NA,"homolog",FALSE,TRUE
"TRIDC4AG040740",NA,"homolog",FALSE,TRUE
"TRIDC4AG040750",NA,"homolog",FALSE,TRUE
"TRIDC4AG040770",NA,"homolog",FALSE,TRUE
"TRIDC4AG040790",NA,"homolog",FALSE,TRUE
"TRIDC4AG040840",NA,"hit2homolog",FALSE,FALSE
"TRIDC4AG040850",NA,"homolog",FALSE,TRUE
"TRIDC4AG040870",NA,"hit2homolog",FALSE,FALSE
"TRIDC4AG040880",NA,"homolog",FALSE,TRUE
"TRIDC4AG040890",NA,"homolog",FALSE,TRUE
"TRIDC4AG040930",NA,"unknown",FALSE,FALSE
"TRIDC4AG040940",NA,"homolog",FALSE,TRUE
"TRIDC4AG040950",NA,"homolog",FALSE,TRUE
"TRIDC4AG040960",NA,"hit2homolog",FALSE,FALSE
"TRIDC4AG040970",NA,"homolog",FALSE,TRUE
"TRIDC4AG040980",NA,"homolog",FALSE,TRUE
"TRIDC4AG041000",NA,"homolog",FALSE,TRUE
"TRIDC4AG041010",NA,"homolog",FALSE,TRUE
"TRIDC4AG041040",NA,"homolog",FALSE,TRUE
"TRIDC4AG041060",NA,"homolog",FALSE,TRUE
"TRIDC4AG041070",NA,"homolog",FALSE,TRUE
"TRIDC4AG041080",NA,"homolog",FALSE,TRUE
"TRIDC4AG041100",NA,"singleton",FALSE,FALSE
"TRIDC4AG041110",NA,"homolog",FALSE,TRUE
"TRIDC4AG041130",NA,"homolog",FALSE,TRUE
"TRIDC4AG041160",NA,"homolog",FALSE,TRUE
"TRIDC4AG041170",NA,"homolog",FALSE,TRUE
"TRIDC4AG041180",NA,"homolog",FALSE,TRUE
"TRIDC4AG041210",NA,"homolog",FALSE,TRUE
"TRIDC4AG041220",NA,"homolog",FALSE,TRUE
"TRIDC4AG041230",NA,"homolog",FALSE,TRUE
"TRIDC4AG041260",NA,"homolog",FALSE,TRUE
"TRIDC4AG041270",NA,"hit2homolog",FALSE,FALSE
"TRIDC4AG041280",NA,"homolog",FALSE,TRUE
"TRIDC4AG041290",NA,"homolog",FALSE,TRUE
"TRIDC4AG041300",NA,"homolog",FALSE,TRUE
"TRIDC4AG041320",NA,"homolog",FALSE,TRUE
"TRIDC4AG041330",NA,"homolog",FALSE,TRUE
"TRIDC4AG041360",NA,"homolog",FALSE,TRUE
"TRIDC4AG041370",NA,"singleton",FALSE,FALSE
"TRIDC4AG041390",NA,"homolog",FALSE,TRUE
"TRIDC4AG041400",NA,"homolog",FALSE,TRUE
"TRIDC4AG041420",NA,"singleton",FALSE,FALSE
"TRIDC4AG041430",NA,"homolog",FALSE,TRUE
"TRIDC4AG041440",NA,"homolog",FALSE,TRUE
"TRIDC4AG041450",NA,"hit2homolog",FALSE,FALSE
"TRIDC4AG041470",NA,"homolog",FALSE,TRUE
"TRIDC4AG041520",NA,"homolog",FALSE,TRUE
"TRIDC4AG041540",NA,"homolog",FALSE,TRUE
"TRIDC4AG041550",NA,"homolog",FALSE,TRUE
"TRIDC4AG041560",NA,"homolog",FALSE,TRUE
"TRIDC4AG041580",NA,"homolog",FALSE,TRUE
"TRIDC4AG041590",NA,"homolog",FALSE,TRUE
"TRIDC4AG041600",NA,"homolog",FALSE,TRUE
"TRIDC4AG041610",NA,"singleton",FALSE,FALSE
"TRIDC4AG041620",NA,"homolog",FALSE,TRUE
"TRIDC4AG041630",NA,"homolog",FALSE,TRUE
"TRIDC4AG041640",NA,"homolog",FALSE,TRUE
"TRIDC4AG041670",NA,"homolog",FALSE,TRUE
"TRIDC4AG041680",NA,"homolog",FALSE,TRUE
"TRIDC4AG041700",NA,"hit2homolog",FALSE,FALSE
"TRIDC4AG041710",NA,"homolog",FALSE,TRUE
"TRIDC4AG041720",NA,"homolog",FALSE,TRUE
"TRIDC4AG041730",NA,"homolog",FALSE,TRUE
"TRIDC4AG041740",NA,"homolog",FALSE,TRUE
"TRIDC4AG041750",NA,"homolog",FALSE,TRUE
"TRIDC4AG041760",NA,"homolog",FALSE,TRUE
"TRIDC4AG041770",NA,"homolog",FALSE,TRUE
"TRIDC4AG041780",NA,"homolog",FALSE,TRUE
"TRIDC4AG041800",NA,"homolog",FALSE,TRUE
"TRIDC4AG041810",NA,"homolog",FALSE,TRUE
"TRIDC4AG041850",NA,"homolog",FALSE,TRUE
"TRIDC4AG041860",NA,"unknown",FALSE,FALSE
"TRIDC4AG041880",NA,"homolog",FALSE,TRUE
"TRIDC4AG041890",NA,"homolog",FALSE,TRUE
"TRIDC4AG041900",NA,"homolog",FALSE,TRUE
"TRIDC4AG041910",NA,"homolog",FALSE,TRUE
"TRIDC4AG041940",NA,"homolog",FALSE,TRUE
"TRIDC4AG041950",NA,"homolog",FALSE,TRUE
"TRIDC4AG041970",NA,"homolog",FALSE,TRUE
"TRIDC4AG041980",NA,"homolog",FALSE,TRUE
"TRIDC4AG041990",NA,"homolog",FALSE,TRUE
"TRIDC4AG042000",NA,"homolog",FALSE,TRUE
"TRIDC4AG042020",NA,"homolog",FALSE,TRUE
"TRIDC4AG042030",NA,"homolog",FALSE,TRUE
"TRIDC4AG042040",NA,"homolog",FALSE,TRUE
"TRIDC4AG042080",NA,"homolog",FALSE,TRUE
"TRIDC4AG042100",NA,"homolog",FALSE,TRUE
"TRIDC4AG042120",NA,"homolog",FALSE,TRUE
"TRIDC4AG042130",NA,"homolog",FALSE,TRUE
"TRIDC4AG042140",NA,"homolog",FALSE,TRUE
"TRIDC4AG042150",NA,"homolog",FALSE,TRUE
"TRIDC4AG042170",NA,"homolog",FALSE,TRUE
"TRIDC4AG042200",NA,"homolog",FALSE,TRUE
"TRIDC4AG042220",NA,"homolog",FALSE,TRUE
"TRIDC4AG042240",NA,"homolog",FALSE,TRUE
"TRIDC4AG042280",NA,"unknown",FALSE,FALSE
"TRIDC4AG042290",NA,"homolog",FALSE,TRUE
"TRIDC4AG042300",NA,"homolog",FALSE,TRUE
"TRIDC4AG042320",NA,"homolog",FALSE,TRUE
"TRIDC4AG042330",NA,"homolog",FALSE,TRUE
"TRIDC4AG042350",NA,"homolog",FALSE,TRUE
"TRIDC4AG042360",NA,"homolog",FALSE,TRUE
"TRIDC4AG042370",NA,"homolog",FALSE,TRUE
"TRIDC4AG042390",NA,"homolog",FALSE,TRUE
"TRIDC4AG042400",NA,"homolog",FALSE,TRUE
"TRIDC4AG042420",NA,"homolog",FALSE,TRUE
"TRIDC4AG042440",NA,"homolog",FALSE,TRUE
"TRIDC4AG042450",NA,"homolog",FALSE,TRUE
"TRIDC4AG042460",NA,"homolog",FALSE,TRUE
"TRIDC4AG042470",NA,"homolog",FALSE,TRUE
"TRIDC4AG042480",NA,"homolog",FALSE,TRUE
"TRIDC4AG042490",NA,"homolog",FALSE,TRUE
"TRIDC4AG042500",NA,"homolog",FALSE,TRUE
"TRIDC4AG042510",NA,"homolog",FALSE,TRUE
"TRIDC4AG042520",NA,"homolog",FALSE,TRUE
"TRIDC4AG042550",NA,"homolog",FALSE,TRUE
"TRIDC4AG042560",NA,"unknown",FALSE,FALSE
"TRIDC4AG042570",NA,"homolog",FALSE,TRUE
"TRIDC4AG042580",NA,"homolog",FALSE,TRUE
"TRIDC4AG042600",NA,"homolog",FALSE,TRUE
"TRIDC4AG042630",NA,"homolog",FALSE,TRUE
"TRIDC4AG042660",NA,"homolog",FALSE,TRUE
"TRIDC4AG042710",NA,"homolog",FALSE,TRUE
"TRIDC4AG042720",NA,"homolog",FALSE,TRUE
"TRIDC4AG042730",NA,"homolog",FALSE,TRUE
"TRIDC4AG042750",NA,"homolog",FALSE,TRUE
"TRIDC4AG042760",NA,"homolog",FALSE,TRUE
"TRIDC4AG042770",NA,"homolog",FALSE,TRUE
"TRIDC4AG042780",NA,"homolog",FALSE,TRUE
"TRIDC4AG042790",NA,"homolog",FALSE,TRUE
"TRIDC4AG042810",NA,"homolog",FALSE,TRUE
"TRIDC4AG042820",NA,"homolog",FALSE,TRUE
"TRIDC4AG042830",NA,"homolog",FALSE,TRUE
"TRIDC4AG042850",NA,"homolog",FALSE,TRUE
"TRIDC4AG042860",NA,"homolog",FALSE,TRUE
"TRIDC4AG042870",NA,"homolog",FALSE,TRUE
"TRIDC4AG042880",NA,"homolog",FALSE,TRUE
"TRIDC4AG042890",NA,"homolog",FALSE,TRUE
"TRIDC4AG042900",NA,"homolog",FALSE,TRUE
"TRIDC4AG042910",NA,"homolog",FALSE,TRUE
"TRIDC4AG042920",NA,"homolog",FALSE,TRUE
"TRIDC4AG042930",NA,"homolog",FALSE,TRUE
"TRIDC4AG042950",NA,"homolog",FALSE,TRUE
"TRIDC4AG042960",NA,"homolog",FALSE,TRUE
"TRIDC4AG042970",NA,"singleton",FALSE,FALSE
"TRIDC4AG042980",NA,"homolog",FALSE,TRUE
"TRIDC4AG042990",NA,"homolog",FALSE,TRUE
"TRIDC4AG043010",NA,"homolog",FALSE,TRUE
"TRIDC4AG043020",NA,"homolog",FALSE,TRUE
"TRIDC4AG043030",NA,"homolog",FALSE,TRUE
"TRIDC4AG043060",NA,"homolog",FALSE,TRUE
"TRIDC4AG043070",NA,"homolog",FALSE,TRUE
"TRIDC4AG043080",NA,"homolog",FALSE,TRUE
"TRIDC4AG043120",NA,"hit2homolog",FALSE,FALSE
"TRIDC4AG043170",NA,"homolog",FALSE,TRUE
"TRIDC4AG043190",NA,"singleton",FALSE,FALSE
"TRIDC4AG043210",NA,"unknown",FALSE,FALSE
"TRIDC4AG043230",NA,"homolog",FALSE,TRUE
"TRIDC4AG043240",NA,"homolog",FALSE,TRUE
"TRIDC4AG043250",NA,"singleton",FALSE,FALSE
"TRIDC4AG043270",NA,"homolog",FALSE,TRUE
"TRIDC4AG043280",NA,"hit2homolog",FALSE,FALSE
"TRIDC4AG043290",NA,"unknown",FALSE,FALSE
"TRIDC4AG043300",NA,"unknown",FALSE,FALSE
"TRIDC4AG043310",NA,"unknown",FALSE,FALSE
"TRIDC4AG043320",NA,"homolog",FALSE,TRUE
"TRIDC4AG043330",NA,"unknown",FALSE,FALSE
"TRIDC4AG043340",NA,"homolog",FALSE,TRUE
"TRIDC4AG043360",NA,"homolog",FALSE,TRUE
"TRIDC4AG043380",NA,"homolog",FALSE,TRUE
"TRIDC4AG043430",NA,"homolog",FALSE,TRUE
"TRIDC4AG043450",NA,"homolog",FALSE,TRUE
"TRIDC4AG043460",NA,"homolog",FALSE,TRUE
"TRIDC4AG043480",NA,"homolog",FALSE,TRUE
"TRIDC4AG043500",NA,"homolog",FALSE,TRUE
"TRIDC4AG043510",NA,"homolog",FALSE,TRUE
"TRIDC4AG043530",NA,"homolog",FALSE,TRUE
"TRIDC4AG043540",NA,"hit2homolog",FALSE,FALSE
"TRIDC4AG043560",NA,"singleton",FALSE,FALSE
"TRIDC4AG043570",NA,"homolog",FALSE,TRUE
"TRIDC4AG043580",NA,"homolog",FALSE,TRUE
"TRIDC4AG043600",NA,"homolog",FALSE,TRUE
"TRIDC4AG043610",NA,"homolog",FALSE,TRUE
"TRIDC4AG043630",NA,"homolog",FALSE,TRUE
"TRIDC4AG043640",NA,"homolog",FALSE,TRUE
"TRIDC4AG043650",NA,"hit2homolog",FALSE,FALSE
"TRIDC4AG043690",NA,"unknown",FALSE,FALSE
"TRIDC4AG043700",NA,"hit2homolog",FALSE,FALSE
"TRIDC4AG043710",NA,"hit2homolog",FALSE,FALSE
"TRIDC4AG043720",NA,"hit2homolog",FALSE,FALSE
"TRIDC4AG043730",NA,"hit2homolog",FALSE,FALSE
"TRIDC4AG043740",NA,"homolog",FALSE,TRUE
"TRIDC4AG043750",NA,"homolog",FALSE,TRUE
"TRIDC4AG043760",NA,"homolog",FALSE,TRUE
"TRIDC4AG043770",NA,"homolog",FALSE,TRUE
"TRIDC4AG043780",NA,"homolog",FALSE,TRUE
"TRIDC4AG043790",NA,"homolog",FALSE,TRUE
"TRIDC4AG043810",NA,"hit2homolog",FALSE,FALSE
"TRIDC4AG043820",NA,"homolog",FALSE,TRUE
"TRIDC4AG043840",NA,"singleton",FALSE,FALSE
"TRIDC4AG043860",NA,"homolog",FALSE,TRUE
"TRIDC4AG043870",NA,"homolog",FALSE,TRUE
"TRIDC4AG043880",NA,"homolog",FALSE,TRUE
"TRIDC4AG043890",NA,"homolog",FALSE,TRUE
"TRIDC4AG043900",NA,"homolog",FALSE,TRUE
"TRIDC4AG043910",NA,"hit2homolog",FALSE,FALSE
"TRIDC4AG043940",NA,"homolog",FALSE,TRUE
"TRIDC4AG043960",NA,"homolog",FALSE,TRUE
"TRIDC4AG043970",NA,"homolog",FALSE,TRUE
"TRIDC4AG043980",NA,"homolog",FALSE,TRUE
"TRIDC4AG043990",NA,"hit2homolog",FALSE,FALSE
"TRIDC4AG044000",NA,"homolog",FALSE,TRUE
"TRIDC4AG044010",NA,"homolog",FALSE,TRUE
"TRIDC4AG044030",NA,"homolog",FALSE,TRUE
"TRIDC4AG044050",NA,"hit2homolog",FALSE,FALSE
"TRIDC4AG044060",NA,"hit2homolog",FALSE,FALSE
"TRIDC4AG044070",NA,"hit2homolog",FALSE,FALSE
"TRIDC4AG044080",NA,"hit2homolog",FALSE,FALSE
"TRIDC4AG044090",NA,"hit2homolog",FALSE,FALSE
"TRIDC4AG044100",NA,"hit2homolog",FALSE,FALSE
"TRIDC4AG044110",NA,"hit2homolog",FALSE,FALSE
"TRIDC4AG044120",NA,"hit2homolog",FALSE,FALSE
"TRIDC4AG044150",NA,"homolog",FALSE,TRUE
"TRIDC4AG044170",NA,"homolog",FALSE,TRUE
"TRIDC4AG044190",NA,"homolog",FALSE,TRUE
"TRIDC4AG044210",NA,"homolog",FALSE,TRUE
"TRIDC4AG044230",NA,"hit2homolog",FALSE,FALSE
"TRIDC4AG044240",NA,"hit2homolog",FALSE,FALSE
"TRIDC4AG044250",NA,"homolog",FALSE,TRUE
"TRIDC4AG044270",NA,"homolog",FALSE,TRUE
"TRIDC4AG044280",NA,"singleton",FALSE,FALSE
"TRIDC4AG044300",NA,"homolog",FALSE,TRUE
"TRIDC4AG044310",NA,"homolog",FALSE,TRUE
"TRIDC4AG044320",NA,"homolog",FALSE,TRUE
"TRIDC4AG044330",NA,"hit2homolog",FALSE,FALSE
"TRIDC4AG044340",NA,"hit2homolog",FALSE,FALSE
"TRIDC4AG044350",NA,"homolog",FALSE,TRUE
"TRIDC4AG044360",NA,"hit2homolog",FALSE,FALSE
"TRIDC4AG044380",NA,"hit2homolog",FALSE,FALSE
"TRIDC4AG044390",NA,"homolog",FALSE,TRUE
"TRIDC4AG044400",NA,"hit2homolog",FALSE,FALSE
"TRIDC4AG044410",NA,"homolog",FALSE,TRUE
"TRIDC4AG044430",NA,"homolog",FALSE,TRUE
"TRIDC4AG044440",NA,"homolog",FALSE,TRUE
"TRIDC4AG044450",NA,"homolog",FALSE,TRUE
"TRIDC4AG044460",NA,"homolog",FALSE,TRUE
"TRIDC4AG044470",NA,"homolog",FALSE,TRUE
"TRIDC4AG044480",NA,"homolog",FALSE,TRUE
"TRIDC4AG044490",NA,"homolog",FALSE,TRUE
"TRIDC4AG044520",NA,"singleton",FALSE,FALSE
"TRIDC4AG044570",NA,"singleton",FALSE,FALSE
"TRIDC4AG044610",NA,"homolog",FALSE,TRUE
"TRIDC4AG044620",NA,"homolog",FALSE,TRUE
"TRIDC4AG044660",NA,"homolog",FALSE,TRUE
"TRIDC4AG044680",NA,"homolog",FALSE,TRUE
"TRIDC4AG044690",NA,"homolog",FALSE,TRUE
"TRIDC4AG044700",NA,"homolog",FALSE,TRUE
"TRIDC4AG044710",NA,"homolog",FALSE,TRUE
"TRIDC4AG044730",NA,"homolog",FALSE,TRUE
"TRIDC4AG044740",NA,"homolog",FALSE,TRUE
"TRIDC4AG044760",NA,"homolog",FALSE,TRUE
"TRIDC4AG044770",NA,"homolog",FALSE,TRUE
"TRIDC4AG044780",NA,"homolog",FALSE,TRUE
"TRIDC4AG044800",NA,"homolog",FALSE,TRUE
"TRIDC4AG044820",NA,"homolog",FALSE,TRUE
"TRIDC4AG044840",NA,"homolog",FALSE,TRUE
"TRIDC4AG044890",NA,"homolog",FALSE,TRUE
"TRIDC4AG044900",NA,"homolog",FALSE,TRUE
"TRIDC4AG044910",NA,"homolog",FALSE,TRUE
"TRIDC4AG044920",NA,"singleton",FALSE,FALSE
"TRIDC4AG044940",NA,"homolog",FALSE,TRUE
"TRIDC4AG044960",NA,"homolog",FALSE,TRUE
"TRIDC4AG044970",NA,"homolog",FALSE,TRUE
"TRIDC4AG044980",NA,"singleton",FALSE,FALSE
"TRIDC4AG044990",NA,"singleton",FALSE,FALSE
"TRIDC4AG045000",NA,"homolog",FALSE,TRUE
"TRIDC4AG045010",NA,"homolog",FALSE,TRUE
"TRIDC4AG045050",NA,"homolog",FALSE,TRUE
"TRIDC4AG045070",NA,"homolog",FALSE,TRUE
"TRIDC4AG045090",NA,"homolog",FALSE,TRUE
"TRIDC4AG045100",NA,"homolog",FALSE,TRUE
"TRIDC4AG045110",NA,"hit2homolog",FALSE,FALSE
"TRIDC4AG045120",NA,"homolog",FALSE,TRUE
"TRIDC4AG045130",NA,"homolog",FALSE,TRUE
"TRIDC4AG045140",NA,"homolog",FALSE,TRUE
"TRIDC4AG045170",NA,"homolog",FALSE,TRUE
"TRIDC4AG045200",NA,"homolog",FALSE,TRUE
"TRIDC4AG045220",NA,"homolog",FALSE,TRUE
"TRIDC4AG045230",NA,"homolog",FALSE,TRUE
"TRIDC4AG045240",NA,"homolog",FALSE,TRUE
"TRIDC4AG045250",NA,"hit2homolog",FALSE,FALSE
"TRIDC4AG045260",NA,"homolog",FALSE,TRUE
"TRIDC4AG045270",NA,"homolog",FALSE,TRUE
"TRIDC4AG045290",NA,"homolog",FALSE,TRUE
"TRIDC4AG045300",NA,"homolog",FALSE,TRUE
"TRIDC4AG045340",NA,"homolog",FALSE,TRUE
"TRIDC4AG045350",NA,"homolog",FALSE,TRUE
"TRIDC4AG045360",NA,"homolog",FALSE,TRUE
"TRIDC4AG045370",NA,"homolog",FALSE,TRUE
"TRIDC4AG045380",NA,"homolog",FALSE,TRUE
"TRIDC4AG045420",NA,"homolog",FALSE,TRUE
"TRIDC4AG045430",NA,"singleton",FALSE,FALSE
"TRIDC4AG045450",NA,"homolog",FALSE,TRUE
"TRIDC4AG045460",NA,"singleton",FALSE,FALSE
"TRIDC4AG045470",NA,"homolog",FALSE,TRUE
"TRIDC4AG045500",NA,"homolog",FALSE,TRUE
"TRIDC4AG045510",NA,"homolog",FALSE,TRUE
"TRIDC4AG045520",NA,"homolog",FALSE,TRUE
"TRIDC4AG045530",NA,"hit2homolog",FALSE,FALSE
"TRIDC4AG045550",NA,"homolog",FALSE,TRUE
"TRIDC4AG045560",NA,"homolog",FALSE,TRUE
"TRIDC4AG045570",NA,"singleton",FALSE,FALSE
"TRIDC4AG045580",NA,"hit2homolog",FALSE,FALSE
"TRIDC4AG045590",NA,"homolog",FALSE,TRUE
"TRIDC4AG045600",NA,"hit2homolog",FALSE,FALSE
"TRIDC4AG045610",NA,"homolog",FALSE,TRUE
"TRIDC4AG045620",NA,"homolog",FALSE,TRUE
"TRIDC4AG045630",NA,"homolog",FALSE,TRUE
"TRIDC4AG045670",NA,"homolog",FALSE,TRUE
"TRIDC4AG045680",NA,"homolog",FALSE,TRUE
"TRIDC4AG045690",NA,"homolog",FALSE,TRUE
"TRIDC4AG045700",NA,"homolog",FALSE,TRUE
"TRIDC4AG045720",NA,"homolog",FALSE,TRUE
"TRIDC4AG045740",NA,"homolog",FALSE,TRUE
"TRIDC4AG045750",NA,"homolog",FALSE,TRUE
"TRIDC4AG045760",NA,"homolog",FALSE,TRUE
"TRIDC4AG045770",NA,"homolog",FALSE,TRUE
"TRIDC4AG045810",NA,"singleton",FALSE,FALSE
"TRIDC4AG045820",NA,"homolog",FALSE,TRUE
"TRIDC4AG045830",NA,"homolog",FALSE,TRUE
"TRIDC4AG045850",NA,"homolog",FALSE,TRUE
"TRIDC4AG045860",NA,"homolog",FALSE,TRUE
"TRIDC4AG045870",NA,"homolog",FALSE,TRUE
"TRIDC4AG045880",NA,"homolog",FALSE,TRUE
"TRIDC4AG045900",NA,"homolog",FALSE,TRUE
"TRIDC4AG045920",NA,"homolog",FALSE,TRUE
"TRIDC4AG045930",NA,"homolog",FALSE,TRUE
"TRIDC4AG045950",NA,"homolog",FALSE,TRUE
"TRIDC4AG045960",NA,"homolog",FALSE,TRUE
"TRIDC4AG045970",NA,"homolog",FALSE,TRUE
"TRIDC4AG045980",NA,"homolog",FALSE,TRUE
"TRIDC4AG045990",NA,"homolog",FALSE,TRUE
"TRIDC4AG046010",NA,"homolog",FALSE,TRUE
"TRIDC4AG046050",NA,"homolog",FALSE,TRUE
"TRIDC4AG046110",NA,"singleton",FALSE,FALSE
"TRIDC4AG046130",NA,"homolog",FALSE,TRUE
"TRIDC4AG046200",NA,"singleton",FALSE,FALSE
"TRIDC4AG046230",NA,"hit2homolog",FALSE,FALSE
"TRIDC4AG046240",NA,"homolog",FALSE,TRUE
"TRIDC4AG046260",NA,"homolog",FALSE,TRUE
"TRIDC4AG046270",NA,"homolog",FALSE,TRUE
"TRIDC4AG046280",NA,"singleton",FALSE,FALSE
"TRIDC4AG046290",NA,"singleton",FALSE,FALSE
"TRIDC4AG046310",NA,"homolog",FALSE,TRUE
"TRIDC4AG046320",NA,"homolog",FALSE,TRUE
"TRIDC4AG046380",NA,"homolog",FALSE,TRUE
"TRIDC4AG046390",NA,"singleton",FALSE,FALSE
"TRIDC4AG046400",NA,"homolog",FALSE,TRUE
"TRIDC4AG046410",NA,"homolog",FALSE,TRUE
"TRIDC4AG046420",NA,"homolog",FALSE,TRUE
"TRIDC4AG046430",NA,"homolog",FALSE,TRUE
"TRIDC4AG046440",NA,"homolog",FALSE,TRUE
"TRIDC4AG046450",NA,"homolog",FALSE,TRUE
